Frame number,1661
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.318,-26613,-19509.6,-701.837,12957.8,11783.9,-5867.71
0.319,-26816.8,-19229.1,-602.742,13011.5,11429.8,-5886.14
0.32,-26831.6,-19273.4,-594.363,12957.3,11370.4,-5865.73
0.321,-26771.4,-19352.1,-630.563,13036.4,11543.5,-5821.36
0.322,-26872.2,-19372.9,-703.785,12819,11335.1,-5825.83
0.323,-26923.3,-19261.9,-685.96,12946.7,11343,-5857.77
0.324,-26921.4,-19194.8,-691.751,12911.6,11417.5,-5863.71
0.325,-26834.3,-19367.6,-622.703,12856.3,11498.5,-5856.44
0.326,-26886,-19454.2,-624.99,13040,11424,-5787.24
0.327,-26904.1,-19350.7,-647.186,13203.7,11352.1,-5755.93
0.328,-26861.1,-19415.5,-708.203,13224.1,11501.6,-5764.04
0.329,-26855.4,-19410.6,-657.213,13219.4,11425.6,-5820.68
0.33,-26917.7,-19285.4,-707.261,13376.9,11236.8,-5835.85
0.331,-26735.6,-19164.1,-682.921,13251.8,11272.7,-5785.01
0.332,-26880.7,-19259.3,-634.866,13232.1,11224.8,-5718.63
0.333,-26854.6,-19152.7,-557.053,13232.4,11051,-5730.78
0.334,-26695.4,-19181.4,-576.629,13341.2,11110.6,-5779.74
0.335,-26899.7,-19093.4,-616.049,13371.7,11110.2,-5721.58
0.336,-26768.9,-19119.6,-640.597,13234.2,11189.9,-5703.12
0.337,-26763.3,-19116.2,-597.339,13161.1,11054.5,-5760.16
0.338,-26739.6,-19115.7,-630.387,13185.5,10939.4,-5702.3
0.339,-26565.3,-19057.2,-586.246,13239.6,10965.5,-5640.06
0.34,-26855,-19035.9,-554.205,13134.7,11054.5,-5616.01
0.341,-26748.1,-18983,-613.538,13204.2,10947.3,-5627.34
0.342,-26708.9,-18998.4,-597.585,13256.7,10710.5,-5626.17
